47.80841516,-52.78704164,18.48237984
47.70925861,-52.73116551,113.86800987
47.73575447,-52.74370857,91.1257634
47.73677338,-52.74050179,100.18161336
47.73635369,-52.73203656,80.08923787
47.71690957,-52.72936669,100.14711888
47.69763723,-52.7356854,88.93815623
47.73331301,-52.73080932,81.20155735
47.73032973,-52.74552328,111.51947392
47.72782106,-52.75017594,107.07048603
